date,SPY,QQQ,IWM,TLT,SPMO,QUAL,USMV,VLUE
2018-01-11,276.12,163.29,157.5,124.31,35.8574,85.61,53.37,86.92
2018-01-12,277.92,164.49,158.16,124.52,36.1937,86.23,53.53,87.58
2018-01-16,276.97,164.02,156.14,125.04,36.16,85.93,53.49,87.25
2018-01-17,279.61,165.79,157.62,124.87,36.5576,87.13,53.99,88.09
2018-01-18,279.14,165.82,156.54,123.71,36.63,86.88,53.89,87.99
2018-01-19,280.41,166.34,158.6,123.06,36.7067,87.43,54.12,88.19
2018-01-22,282.69,168.12,159.45,123.18,36.925,87.89,54.46,88.83
2018-01-23,283.29,169.51,159.96,123.71,37.135,87.91,54.55,88.85
2018-01-24,283.18,168.41,158.97,123.04,37.15,87.68,54.58,88.59
2018-01-25,283.3,168.35,159.03,124.05,36.95,87.7,54.85,88.15
2018-01-26,286.58,170.93,159.6,123.59,37.461,88.61,55.31,89.39
2018-01-29,284.68,170.1,158.7,122.73,37.25,87.83,54.89,88.93
2018-01-30,281.76,168.7,157.18,122.01,36.8053,86.89,54.57,87.58
2018-01-31,281.9,169.4,156.36,122.73,36.92,86.69,54.62,87.27
2018-02-01,281.58,167.96,156.85,120.7,37.04,86.76,54.47,87.1
2018-02-02,275.45,164.61,153.83,119.58,36.55,84.97,53.56,84.83
2018-02-05,263.93,158.12,147.92,120.71,34.7905,81.72,51.63,81.57
2018-02-06,269.13,162.31,149.69,119.96,35.3026,82.99,51.96,83.49
2018-02-07,267.67,160.21,149.84,118.82,35.61,82.69,51.8,83.36
2018-02-08,257.63,153.45,145.44,118.69,34.1,79.82,50.24,80.26
2018-02-09,261.5,156.1,146.77,117.94,34.2742,81.13,51.07,81.24
2018-02-12,265.34,158.87,148.16,118.46,35.1999,82.1,51.57,82.46
2018-02-13,266.0,159.69,148.48,118.99,35.37,82.4,51.73,82.78
2018-02-14,269.59,162.68,151.15,117.67,36.0,83.48,52.16,84.03
2018-02-15,273.03,165.7,152.8,118.07,36.39,84.51,52.81,84.86
2018-02-16,273.11,164.96,153.34,118.71,36.5,84.56,52.98,84.84
2018-02-20,271.4,165.29,152.08,118.19,36.4826,84.09,52.44,84.16
2018-02-21,270.05,164.82,152.24,116.74,36.41,83.54,52.08,83.65
2018-02-22,270.4,164.8,152.0,117.09,36.44,83.57,52.13,83.76
2018-02-23,274.71,168.17,153.98,118.13,36.59,84.93,52.87,85.14
2018-02-26,277.9,170.4,154.99,118.17,37.2802,85.89,53.34,86.24
2018-02-27,274.43,168.29,152.76,118.0,37.05,84.93,52.72,85.27
2018-02-28,271.65,167.21,150.35,118.75,36.735,84.17,52.295,84.39
2018-03-01,267.7,164.48,149.95,119.32,36.1562,83.1,51.72,83.24
2018-03-02,269.08,165.99,152.35,118.35,36.25,83.61,51.98,83.67
2018-03-05,272.19,167.83,153.71,118.03,36.74,84.42,52.57,84.54
2018-03-06,272.88,168.54,155.37,118.14,36.79,84.82,52.64,84.85
2018-03-07,272.78,168.93,156.74,118.01,36.9198,84.71,52.67,84.62
2018-03-08,274.1,169.86,156.42,118.69,36.96,85.24,52.97,84.8
2018-03-09,278.87,173.16,158.92,117.91,37.775,86.67,53.59,86.21
2018-03-12,278.52,174.08,159.2,118.59,37.87,86.66,53.45,86.22
2018-03-13,276.72,171.71,158.46,119.19,37.6448,86.25,53.39,85.98
2018-03-14,275.3,171.68,157.71,120.24,37.3152,85.66,53.16,85.38
2018-03-15,275.0,171.53,156.92,120.24,37.2046,85.68,53.11,85.16
2018-03-16,274.2,171.02,157.8,119.81,37.32,85.89,53.26,85.55
2018-03-19,270.49,167.1,156.28,119.43,36.47,84.8,52.84,84.46
2018-03-20,270.95,167.65,156.24,118.95,36.9,85.145,52.9,84.59
2018-03-21,270.43,166.92,157.15,119.08,36.85,85.01,52.66,84.44
2018-03-22,263.67,162.8,153.35,120.26,35.58,82.44,51.45,82.0
2018-03-23,258.05,158.51,150.05,120.17,35.085,80.6,50.7,79.98
2018-03-26,265.11,164.4,153.33,119.71,35.96,82.88,51.71,82.34
2018-03-27,260.6,159.08,150.36,120.99,35.01,81.65,51.28,80.99
2018-03-28,259.83,157.25,150.31,121.31,34.66,81.505,51.42,80.87
2018-03-29,263.15,160.13,151.83,121.9,35.22,82.71,51.93,82.02
2018-04-02,257.47,155.51,148.13,121.88,34.211,80.73,51.06,80.17
2018-04-03,260.77,157.26,150.25,120.94,34.3848,81.87,51.61,81.36
2018-04-04,263.56,159.74,152.16,120.69,35.23,82.89,52.14,82.33
2018-04-05,265.64,160.65,153.42,119.79,35.55,83.27,52.39,82.81
2018-04-06,259.72,156.63,150.36,121.1,34.5,81.39,51.49,81.07
2018-04-09,261.0,157.73,150.54,121.3,34.79,81.59,51.67,81.33
2018-04-10,265.15,161.21,153.38,121.08,35.4052,82.98,52.16,82.8
2018-04-11,263.76,160.28,153.71,121.51,35.4648,82.48,51.92,82.38
2018-04-12,265.93,162.21,154.76,120.62,35.6276,83.04,52.01,83.26
2018-04-13,265.15,161.37,153.95,120.9,35.459,82.73,52.04,82.94
2018-04-16,267.33,162.6,155.37,120.94,35.6928,83.38,52.57,83.73
2018-04-17,270.19,166.1,157.06,121.27,36.42,84.08,53.02,84.34
2018-04-18,270.39,166.44,157.48,120.3,36.46,83.78,53.0,84.52
2018-04-19,268.89,164.91,156.39,119.32,36.52,82.82,52.62,83.69
2018-04-20,266.61,162.3,155.55,118.46,36.1898,82.1,52.24,82.85
2018-04-23,266.57,161.89,155.32,118.49,36.0,82.01,52.31,82.94
2018-04-24,262.98,158.46,154.43,117.95,35.2,81.05,51.86,82.29
2018-04-25,263.63,158.65,154.2,117.16,35.2506,81.19,51.86,82.75
2018-04-26,266.31,161.99,154.91,117.98,35.93,82.03,52.31,83.1
2018-04-27,266.56,162.09,154.69,118.89,35.939,82.14,52.36,83.08
2018-04-30,264.51,160.94,153.32,119.1,35.718,81.63,52.04,82.34
2018-05-01,264.98,162.78,154.07,118.41,35.94,81.67,51.96,82.38
2018-05-02,263.2,161.82,154.65,118.28,35.65,81.4,51.45,81.92
2018-05-03,262.62,161.8,153.81,118.81,35.71,81.42,51.47,81.44
2018-05-04,266.02,164.87,155.73,118.99,36.12,82.42,52.02,82.49
2018-05-07,266.92,166.24,157.05,118.8,36.36,82.61,52.06,82.52
2018-05-08,266.92,166.07,157.83,118.69,36.35,82.7,51.99,82.61
2018-05-09,269.5,167.88,158.68,117.98,36.8464,83.4,52.21,83.28
2018-05-10,272.02,169.62,159.53,118.93,37.1649,84.07,52.72,84.1
2018-05-11,272.85,169.46,159.84,119.23,37.16,84.3,52.83,84.35
2018-05-14,272.98,169.75,159.23,118.6,37.25,84.21,52.72,84.58
2018-05-15,271.1,167.87,159.26,117.25,36.82,83.66,52.35,84.33
2018-05-16,272.24,168.98,160.92,116.8,36.9548,84.1,52.43,85.05
2018-05-17,272.01,168.33,161.66,116.21,36.88,84.19,52.31,85.05
2018-05-18,271.33,167.46,161.87,117.21,36.9576,84.03,52.29,84.49
2018-05-21,273.37,168.4,162.94,117.27,37.2802,84.47,52.64,85.17
2018-05-22,272.61,168.18,161.76,117.09,37.18,84.19,52.39,85.06
2018-05-23,273.36,169.6,161.97,117.94,37.249,84.54,52.68,84.98
2018-05-24,272.8,169.55,162.03,118.88,37.2598,84.51,52.66,84.9
2018-05-25,272.15,169.72,161.74,119.62,37.18,84.25,52.64,84.59
2018-05-29,269.02,168.97,161.52,122.24,36.77,83.42,52.32,83.58
2018-05-30,272.61,170.18,164.08,121.42,37.288,84.51,52.96,84.5
2018-05-31,270.94,170.07,162.77,121.22,37.13,83.83,52.56,83.97
2018-06-01,273.6,172.74,163.84,120.3,37.55,84.75,52.8,84.94
2018-06-04,274.9,174.3,164.71,119.43,37.9,85.26,53.07,85.35
2018-06-05,275.1,174.84,165.73,119.71,37.96,85.39,53.05,85.52
2018-06-06,277.4,175.86,166.93,118.74,38.24,86.15,53.33,86.24
2018-06-07,277.37,174.43,166.02,119.89,38.15,86.06,53.37,86.42
2018-06-08,278.19,174.44,166.52,119.53,38.1098,86.32,53.64,86.55
2018-06-11,278.56,174.91,166.77,119.31,38.29,86.2,53.63,86.75
2018-06-12,278.92,175.83,167.53,119.34,38.3782,86.33,53.73,86.69
2018-06-13,278.03,175.82,166.87,119.28,38.26,85.84,53.49,86.35
2018-06-14,278.73,177.6,167.76,120.27,38.36,85.95,53.69,86.32
2018-06-15,277.13,176.98,167.81,120.38,38.31,86.1,53.87,86.19
2018-06-18,276.56,176.5,168.6,120.27,38.27,85.84,53.68,85.92
2018-06-19,275.5,176.0,168.61,120.97,38.009,85.51,53.6,85.44
2018-06-20,275.97,177.25,169.97,119.91,38.202,85.42,53.57,85.58
2018-06-21,274.24,175.71,168.38,120.54,37.909,84.765,53.42,84.97
2018-06-22,274.74,175.32,167.82,120.53,37.75,84.83,53.61,84.95
2018-06-25,271.0,171.37,165.08,120.8,37.02,83.75,53.4,83.74
2018-06-26,271.6,172.07,166.04,120.97,37.15,83.47,53.06,83.39
2018-06-27,269.35,169.73,163.38,122.11,36.7599,82.66,52.68,82.74
2018-06-28,270.89,171.19,163.88,122.14,37.0999,83.25,53.07,82.82
2018-06-29,271.28,171.65,163.77,121.72,37.05,83.45,53.16,82.61
2018-07-02,271.86,172.8,164.9,121.35,37.189,83.47,53.24,82.79
2018-07-03,270.9,170.8,164.96,122.0,37.1935,83.34,53.27,82.34
2018-07-05,273.11,172.92,166.84,122.35,37.289,84.02,53.69,83.07
2018-07-06,275.42,175.61,168.25,122.75,37.625,84.74,53.97,83.67
2018-07-09,277.9,177.19,169.31,121.96,37.959,85.42,54.035,84.79
2018-07-10,278.9,177.32,168.54,121.95,38.2,85.74,54.34,84.99
2018-07-11,276.86,176.42,167.11,122.42,38.04,85.12,54.23,83.85
2018-07-12,279.37,179.46,167.92,122.41,38.62,85.81,54.58,84.51
2018-07-13,279.59,179.61,167.42,122.72,38.71,85.91,54.6,84.49
2018-07-16,279.34,179.18,166.77,122.21,38.6868,85.52,54.44,84.42
2018-07-17,280.47,180.27,167.51,121.98,38.91,86.08,54.62,84.64
2018-07-18,281.06,179.93,167.98,121.49,39.06,86.255,54.62,84.9
2018-07-19,280.0,179.03,169.17,122.26,38.7248,86.1,54.63,84.71
2018-07-20,279.68,178.99,168.48,120.76,38.83,85.93,54.59,84.39
2018-07-23,280.2,179.56,168.69,119.27,38.885,85.92,54.5,84.6
2018-07-24,281.61,180.3,166.89,119.68,39.1202,86.29,54.57,84.7
2018-07-25,284.01,182.82,167.5,119.49,39.68,87.16,55.0,85.08
2018-07-26,283.34,180.05,168.4,119.26,39.2,87.09,55.07,85.37
2018-07-27,281.42,177.62,165.26,119.46,38.84,86.55,54.83,84.91
2018-07-30,279.95,175.11,164.2,119.05,38.17,85.97,54.51,85.09
2018-07-31,281.33,176.45,165.87,119.7,38.3598,86.55,54.91,85.43
2018-08-01,280.86,177.12,165.76,118.46,38.4296,86.32,54.77,85.34
2018-08-02,282.39,179.53,166.97,118.63,38.7,86.62,54.98,85.88
2018-08-03,283.6,180.08,166.39,119.22,38.74,87.02,55.28,86.53
2018-08-06,284.64,181.14,167.32,119.29,38.95,87.29,55.43,86.74
2018-08-07,285.58,181.8,167.72,118.67,39.17,87.66,55.52,86.97
2018-08-08,285.46,182.02,167.57,118.79,39.27,87.55,55.52,87.0
2018-08-09,285.07,181.91,168.0,119.79,39.23,87.35,55.53,86.83
2018-08-10,283.16,180.52,167.53,120.66,38.95,86.79,55.34,86.12
2018-08-13,282.1,180.32,166.55,120.41,38.8043,86.46,55.2,85.69
2018-08-14,283.9,181.45,168.2,120.14,39.11,87.05,55.51,86.31
2018-08-15,281.78,179.23,166.09,120.84,38.65,86.66,55.48,85.59
2018-08-16,284.06,179.82,167.63,120.83,38.86,87.35,55.91,86.65
2018-08-17,285.06,179.86,168.35,120.98,38.91,87.73,56.23,87.23
2018-08-20,285.67,179.7,168.82,121.79,38.95,88.11,56.33,87.63
2018-08-21,286.34,180.36,170.76,121.38,39.03,88.27,56.23,88.0
2018-08-22,286.17,181.06,171.18,121.86,39.16,88.27,56.08,87.71
2018-08-23,285.79,180.8,170.66,122.05,39.1797,88.3,56.09,87.41
2018-08-24,287.51,182.48,171.59,122.29,39.425,88.78,56.41,87.75
2018-08-27,289.78,184.34,171.84,121.59,39.8358,89.36,56.48,88.55
2018-08-28,289.92,184.61,172.0,120.86,39.85,89.34,56.48,88.72
2018-08-29,291.48,186.74,172.5,121.02,40.32,89.86,56.72,88.94
2018-08-30,290.3,186.41,172.36,121.28,40.1,89.45,56.49,88.58
2018-08-31,290.31,186.65,173.02,120.995,40.07,89.78,56.59,88.51
2018-09-04,289.81,185.85,172.25,120.03,40.05,89.68,56.56,88.34
2018-09-05,289.03,183.45,171.79,119.71,39.61,89.68,56.65,88.34
2018-09-06,288.16,181.81,170.63,120.15,39.62,89.57,56.93,87.64
2018-09-07,287.6,181.11,170.54,119.13,39.45,89.26,56.74,87.31
2018-09-10,288.1,181.72,170.75,119.57,39.5347,89.48,56.86,87.29
2018-09-11,289.05,183.12,171.03,118.66,39.8368,89.69,56.92,87.43
2018-09-12,289.12,182.58,170.62,118.94,39.788,89.73,57.02,87.47
2018-09-13,290.83,184.53,170.66,119.12,40.0733,90.25,57.32,88.04
2018-09-14,290.88,183.99,171.38,118.55,40.1714,90.39,57.33,88.2
2018-09-17,289.34,181.34,169.56,118.55,39.74,89.96,57.23,87.83
2018-09-18,290.91,182.84,170.27,117.31,40.089,90.38,57.42,88.3
2018-09-19,291.22,182.7,169.65,116.61,40.0934,90.365,57.11,88.55
2018-09-20,293.58,184.72,171.22,117.15,40.45,91.06,57.45,89.31
2018-09-21,291.99,183.71,170.4,117.1,40.3,91.26,57.58,89.23
2018-09-24,291.02,183.89,169.77,116.8,40.32,90.84,57.17,88.79
2018-09-25,290.75,184.14,170.03,116.68,40.4599,90.61,57.11,88.38
2018-09-26,289.88,184.27,168.03,117.5,40.43,90.08,56.66,87.57
2018-09-27,290.69,185.83,168.04,117.58,40.58,90.24,56.77,87.77
2018-09-28,290.72,185.79,168.55,117.27,40.5345,90.37,57.04,87.85
2018-10-01,291.73,186.17,166.33,116.15,40.89,90.71,57.03,88.14
2018-10-02,291.56,185.75,164.53,116.86,40.62,90.78,57.05,88.24
2018-10-03,291.72,185.95,165.97,114.83,40.68,90.74,56.84,88.78
2018-10-04,289.44,182.38,163.64,114.02,40.0499,89.93,56.58,88.21
2018-10-05,287.82,180.15,162.16,113.04,39.7096,89.29,56.61,87.55
2018-10-08,287.82,179.05,161.82,112.66,39.37,89.27,56.7,87.71
2018-10-09,287.4,179.63,161.19,113.8,39.44,89.1,56.76,87.25
2018-10-10,278.3,171.73,156.56,113.49,37.61,86.05,55.33,84.95
2018-10-11,272.17,169.6,153.57,114.87,37.0082,84.05,54.11,82.98
2018-10-12,275.95,174.32,153.6,114.47,37.93,85.27,54.62,83.89
2018-10-15,274.4,172.21,154.17,114.42,37.44,84.83,54.63,83.44
2018-10-16,280.4,177.22,158.64,114.68,38.54,86.4,55.63,85.025
2018-10-17,280.45,177.29,157.96,114.0,38.41,86.35,55.64,84.9
2018-10-18,276.4,173.18,155.0,113.96,37.6616,85.23,55.29,83.64
2018-10-19,276.25,173.02,153.36,113.71,37.4702,84.83,55.39,83.57
2018-10-22,275.01,173.91,153.03,113.56,37.52,84.68,55.2,83.24
2018-10-23,273.61,173.27,151.66,113.92,37.09,84.13,55.04,82.88
2018-10-24,265.32,165.34,145.95,114.78,35.62,81.53,54.21,79.96
2018-10-25,270.08,171.06,149.11,114.3,36.8399,82.76,54.53,81.62
2018-10-26,265.33,166.66,147.48,114.99,35.92,81.63,53.82,80.56
2018-10-29,263.86,163.23,146.67,114.73,34.6911,81.47,53.86,80.61
2018-10-30,267.77,165.92,149.73,114.16,35.58,82.78,54.62,81.89
2018-10-31,270.63,169.82,150.03,113.58,36.56,83.53,54.73,82.66
2018-11-01,273.51,172.06,153.49,113.41,36.99,84.485,54.9,83.86
2018-11-02,271.89,169.38,154.0,112.0,36.82,83.95,54.8,82.9
2018-11-05,273.39,168.96,153.88,112.44,36.9,84.45,55.26,83.5
2018-11-06,275.12,170.24,154.64,112.37,37.01,85.0,55.61,83.97
2018-11-07,281.01,175.58,157.41,112.52,38.32,86.74,56.52,85.45
2018-11-08,280.5,174.46,156.99,112.51,38.02,86.64,56.55,85.2
2018-11-09,277.76,171.52,154.08,113.35,37.73,85.85,56.52,84.11
2018-11-12,272.57,166.33,151.03,114.09,36.62,84.26,55.88,82.47
2018-11-13,272.06,166.47,150.55,114.02,36.52,84.05,55.77,82.25
2018-11-14,270.2,165.2,149.45,114.09,36.1,83.39,55.48,81.28
2018-11-15,273.02,168.09,151.58,114.04,36.59,84.29,55.83,81.93
2018-11-16,273.73,167.5,151.94,114.7,36.59,84.19,56.13,82.09
2018-11-19,269.1,162.06,148.86,115.02,35.4783,82.73,55.61,81.1
2018-11-20,264.12,159.16,145.99,115.06,34.66,81.32,54.88,79.14
2018-11-21,265.02,160.37,148.03,115.02,34.9748,81.29,54.84,79.55
2018-11-23,263.25,159.21,147.89,115.14,34.731,80.71,54.71,79.0
2018-11-26,267.5,162.89,149.81,114.88,35.44,81.75,55.17,80.26
2018-11-27,268.4,163.44,148.57,115.01,35.62,81.92,55.34,80.42
2018-11-28,274.58,168.7,152.24,114.45,36.905,83.88,56.27,82.11
2018-11-29,273.98,168.15,151.83,114.9,36.98,83.49,56.24,81.68
2018-11-30,275.65,169.37,152.62,115.33,37.14,84.3,56.5,82.17
2018-12-03,279.3,172.33,154.08,115.88,37.88,85.27,56.99,83.17
2018-12-04,270.25,165.72,147.52,117.82,36.39,82.66,55.98,80.15
2018-12-06,269.84,166.89,147.2,118.19,35.9495,82.64,55.95,79.78
2018-12-07,263.57,161.38,144.02,118.41,35.35,80.74,55.11,77.7
2018-12-10,264.07,163.07,143.6,118.9,35.5672,80.99,55.28,77.24
2018-12-11,264.13,163.61,143.45,118.88,35.5659,81.04,55.34,77.06
2018-12-12,265.46,165.05,144.82,118.35,35.9626,81.46,55.4,77.65
2018-12-13,265.37,165.1,142.77,118.07,35.8857,81.51,55.5,77.29
2018-12-14,260.47,161.08,140.61,118.48,34.9843,79.7,54.74,76.43
2018-12-17,255.36,157.43,137.02,119.17,34.0337,77.56,53.28,74.49
2018-12-18,255.08,158.42,136.85,119.6,34.3427,77.67,53.09,74.42
2018-12-19,251.26,154.53,134.0,121.18,33.8388,76.37,52.63,73.09
2018-12-20,247.17,152.29,131.79,120.74,33.07,75.24,51.89,71.54
2018-12-21,240.7,147.57,128.37,120.72,32.23,73.67,51.19,70.42
2018-12-24,234.34,143.5,125.88,121.32,31.2,71.91,49.77,68.64
2018-12-26,246.18,152.46,131.93,120.02,33.21,75.28,51.47,71.63
2018-12-27,248.07,153.05,132.48,120.04,33.45,76.16,52.03,72.2
2018-12-28,247.75,152.97,132.86,121.05,33.43,75.97,51.94,72.08
2018-12-31,249.92,154.26,133.9,121.51,33.76,76.76,52.4,72.57
2019-01-02,250.18,154.88,134.66,122.15,33.83,76.72,51.94,73.32
2019-01-03,244.21,149.82,132.25,123.54,32.7749,74.79,51.18,71.93
2019-01-04,252.39,156.23,137.19,122.11,34.1271,77.43,52.3,74.45
2019-01-07,254.38,158.09,139.59,121.75,34.6096,77.9,52.47,75.31
2019-01-08,256.77,159.52,141.73,121.43,34.93,78.74,52.92,75.82
2019-01-09,257.97,160.82,142.9,121.24,35.29,79.18,52.93,76.32
2019-01-10,258.88,161.28,143.64,120.46,35.39,79.54,53.33,76.56
2019-01-11,258.98,160.69,143.68,120.93,35.4,79.31,53.34,77.06
2019-01-14,257.4,159.27,142.25,120.48,35.17,78.89,52.95,76.6
2019-01-15,260.35,162.38,143.45,120.04,35.674,79.61,53.48,76.86
2019-01-16,260.98,162.35,144.52,120.16,35.79,79.68,53.465,77.06
2019-01-17,262.96,163.63,145.83,120.19,36.0114,80.4,53.83,77.66
2019-01-18,266.46,165.25,147.33,119.56,36.56,81.48,54.43,78.85
2019-01-22,262.86,161.94,145.0,120.37,35.89,80.32,54.05,77.61
2019-01-23,263.41,162.15,144.6,120.32,35.95,80.37,54.36,77.54
2019-01-24,263.55,163.2,145.47,121.11,36.1,80.44,54.23,78.11
2019-01-25,265.78,165.15,147.34,120.53,36.41,81.32,54.42,78.89
2019-01-28,263.76,163.11,146.55,120.41,36.04,80.76,54.3,78.51
2019-01-29,263.41,161.57,146.2,121.02,35.77,80.8,54.39,78.52
2019-01-30,267.58,165.68,147.8,120.93,36.56,81.82,54.97,79.16
2019-01-31,269.93,168.16,149.06,121.97,36.8505,83.09,55.36,79.71
2019-02-01,270.06,167.45,149.18,120.96,36.73,83.46,55.49,79.98
2019-02-04,271.96,169.53,150.96,120.42,37.094,84.01,55.88,80.2
2019-02-05,273.1,171.03,151.12,120.97,37.37,84.56,56.04,80.28
2019-02-06,272.74,170.52,150.93,121.03,37.3052,84.41,55.96,80.53
2019-02-07,270.14,168.23,149.69,121.83,36.9,83.57,55.84,79.4
2019-02-08,270.47,168.56,149.85,122.35,36.8646,83.79,56.07,79.1
